Chú,0
Chốt đơn chốt đơn,0
Chốt đơn ,0
Chớt,0
Chồng tỉnh táo ghê...còn bà vợ thì kg có thái độ gì gọi là sợ cả ...,0
Chồng quá bình tỉnh,0
Chồng mầy làm việc bán chết bán sống để nuôi mầy ăn ngon mắt sướng lây còn lấy trai không biết nhục,0
Chồng hiền quá,0
Chồng đi làm ngày đêm mang tiền về lo cho con cái gia đình lo mừng đi. Còn cặp trai. đúng là Hà bá đụ. Nhìn cái mặt thèm tán cho mâý cái. Ngoại tình còn già mồm,1
Chời ơi chẳng lẽ giờ đi chơi les,0
chời ơi bùn;(,0
Chời nghe mà cảm động muốn gớt nước mắt :v,0
Chơi less i,1
Chơi Les đi chị,1
Chơi Les đi chị,1
Chơi Les đi chị,1
Chơi Les đi chị,1
Chơi Les đi chị,1
Chơi Les đi chị,1
Chơi Les đi chị,1
Choi les 0 chị?,1
Chơi les,1
chòi fan cứng lun. ghê quó ho,0
Chơi bêddee đi chị,1
Chơi bêddee đi chị,1
Chơi bedded đi chị,1
Chơi bêdde đi chị,1
Chơi bêdde đi chị,1
cho phép em được copy nhé,0
Cho no zach cai lon do theo thang Kia di.do de tien.,1
Cho nó ở nhà.chi biết sao tien người khác mang về.len ko biết đó là dong tiền suong máu.an ở ko.roi rung mơ,0
cho nó đi luôn đi a trai ơi .,0
Cho nó đi luôn đi,0
Cho no đi đi  .kiêm vo khác,0
Cho nó đi cho rồi,0
Cho nó bay màu đi ad. ,0
Cho no an com tu no moi thay ngon,0
Cho nó  theo thằng  đó  đi cho nó  biết cảnh  khổ,0
Cho em xin đi,0
Cho em tên chin đi,0
Cho e mượn chị 5 phút,0
Cho e mượn chị 5 phút,0
Cho e mượn chị 5 phút,0
Cho điếu thuốc :)),0
Cho đi kg đéo cho lấy gì hết,1
Cho con nho nay  bien di cho roi,0
Cho con mắt noa nâu đi,1
"Chịch dạo còn lớn tiếng với thằng ck, nó là thằng miền Nam, chứ gặp thằng đàn ông miền Bắc là mụ bỏ mạng tại chỗ rồi.",1
Chị zui tánh ghê,0
Chị xinhhh quá ~~,0
Chị xinh quá chị iu ơiiiii,0
chị xinh quá,0
Chị xinh qá nà nếu em là trai em hốt chị zề ầu,0
Chị xênh quá,0
Chị xê ra sau chút đi. Chứ kê vái mắt sát màn hình như này em sợ á,0
Chị xê ra chút đi mặt sát màn hình nhìn sợ quá,0
Chi xau qua.,0
Chị xa màn hình xíu đi đừng có cười :(( em sợ lắm,0
Chị uiiiiiiiiiiiiii,0
chị ui cho em hỏi làm sao có ny ạ :<,0
"Chị trứng rán ơi nghe phone vậy đc rồi , nói chuyện với mình đi",0
Chị trả lời bình luận,0
Chị thuê chị này cát xê bn v chị?,0
chị thuê anh kia diễn bao tiền v chị ?,0
Chị thử làm nhím xù lông đi,0
Chị thích nsch vs trai hơn hả,0
Chị thấy em hônggggg,0
Chị Tâmmmm ơiiiiiiii,0
chi tâm xinh xẻo,0
chị tâm xinh quá chị ơi,0
Chị Tâm xinh quá,0
Chị Tâm thần tượng của em nek,0
Chị tâm ơi làm ơn đi nói yêu tui đi huhu,0
Chị Tâm ơi e cũng 2k ạ :>,0
Chị tâm ơi cosplay trần đức po đi chị,0
Chị tâm ơi chị cười hở con mẹ nó lợi ra rồi,1
chị Tâm ngủ ngon,0
Chị Tâm nay xinh quá đi,0
Chị tâm em like cho chị trong tik tok chị trả lời em đi,0
chị tâm định  livestream tới mấy giờ vậy chị,0
Chị Tâm đẹp quá,0
chị Tâm dễ thuyowng mà cứ hùa nhau lên mà chửi,0
chị sửa mũi bị lỗi hã nổ cái địa chỉ đế em né,1
Chị sl z ai bằng chị nữa,0
Chị sạo lồn quá,1
Chị rep em trên tik tok đi,0
Chị rep em đi,0
Chị rất xinh và rất dễ thương nhưng mà em vẫn không thể nào thích chị được. ,0
Chị Po với anh Bo sau này tính đặt con tên gì vậy ạ? ,0
Chị po kiếm bạn khác đi c,0
Chị Po cuteeeee,0
Chị phản kháng lại là kiểu gì cũng phải đăng tus xl cho xem :’)),1
Chị ơi tự nhiên em nhìn chị cái em tỉnh ngủ chị ơi ,0
chị ơi trần đức bo đg xem a,0
Chị ơi thả tym em nữa ,0
Chị ơi sao răng chị to thế?,1
Chị ơi sao mũi chị to thế,1
Chị ơi sao miệng chị to thế?,1
chị ơi sao chị hello Trần Lê Đăng Khoa mà hok hello em :((,0
Chị oi oi ,0
Chị ơi em nghĩ chị nên đi nâng mũi đi chị :(((,1
Chị ơi em muốn hỏi,0
chị ơi em có bạn tên Minh Anh bị ngáo chị chửi bạn đấy hộ em,0
Chị oi e iu chị,0
Chị ơi đụ má chị chào em koiiiii,1
Chị ơi dạy em cách nào kh cần hc kiếm tiền như chị mà đéo ăn chửi của cộng động mạng đc kh :v,1
Chị ơi dây cột tóc chị mua đấu dọ 😌,0
chị ơi có đứa chửi em,0
Chị ơi có đứa chửi chị kìa,0
Chị ơi chị nói tiếng Anh chuẩn quá ,0
Chị ơi chị đi niềng răng là đẹp á chị,0
Chị ơi bữa sau chị niềng răng lại á chị khâu luôn hai cái mép mồm lại cho bớt hở ,1
chi oi bo chong bo con di lay trai thi co tu canh gi ma danh noi con de cho chong noi di de di voi trai cho de,0
Chị ơi add em vs em tt tốt lắm mong đc chị rep :((,0
Chị ơi add e với ạ,0
chị nói tiếng Nam dth lắm nên làm ơn đừng nói tiếng Bắc :v,0
Chị nói thiệt lời của c đi.chứ đổi giọg nghe ....,0
Chị nói lại em nghe,0
Chị nói lại cho em nghe,0
Chị nói là chị chưa làm j hết,0
Chị nói chuyện bình thường được kh ạ?,0
Chị niềng thêm 5 năm nữa là đẹp ạ,0
Chị Nhung,0
Chị như cái đb,1
Chỉ nhìn mũi,1
Chị nhiều tiền chị đi làm răng đi :)))) ,0
Chị nhạt vc em uot đây,1
chị nhạt qá-)),0
Chi ngủ ngon nha chúc e với,0
chị ngồi xa xa ra đi em sợ ,0
Chị ngồi xa màn hình ra cho em bình tĩnh ạ :((,0
Chị nghe 87 cái là chị kêu là đi ngủ khuya rồi trong khi đó mới sắp 9h😃hài hước ghê,0
Chị nẹp răng sao ko nẹp luôn cái nết của cj vào ạ. Kì cục :)),0
chị nch vs gay a,0
Chị này nhìn mặt quen lắm. Gặp đâu rùi á,0
Chị này chắc dối lòng cũng mệt mỏi lắm,0
"Chỉ muốn nói với chị là tuổi xuân qua đi rồi thì nhan sắc (nếu có) sẽ tàn phai theo, lúc đấy chính cái bằng đại học thi 25,30 điểm phát huy tác dụng :)))
Vậy nên cố học mà lấy cái bằng nhe chị",0
Chị mũi tẹt hả,0
Chị mà gọi cho e chắc e chẳng nói gì ,0
chị mà cứ giới thiệu app nào nữa có khi app đó bị tẩy chay như phim chị đóng nữa. chị Po hay Pò gì đó ko bik,0
Chị livestream nma chị đừng nói gì được ko ạ :(((,0
Chị liếc sợ wa' :),0
Chỉ lẹ ik cj êy,0
chị lấy khẩu trang che đi cho đỡ tởm chị ơi,0
Chị làm ơn đừng lè lưỡi một cách vô tội vạ. Cảm giác mồm lúc nào cũng lùng lằng lưỡi. Lưỡi nhảy theo nhạc luôn hay sao mà k kiểm soát được ạ. ,1
Chị làm mũi ở đâu thế,0
Chị làm cái j cơ,0
Chị là nhà phân phối sừng à,0
Chị là ai?,0
Chị là ai 😿💔,0
Chị ko trả lời tin nhắn em,0
Chị ko trả lời em à,0
Chị ko trả lời bình luận em đi,0
Chị ko trả bình luận em à,0
Chị không quay góc mặt thẳng à ?,0
chị không dẹo thì em đã mê chị rồi :(((,0
chị không chào em hả,0
Chị khóc đẹp á,0
Chị kêu tên em đi,0
Chị k ngậm hẳn mồm đc à,0
chị iu ánh ơiii,0
Chị iu ️,0
Chị hong sợ người ta gọi chửi hả,0
Chị học làm phò thì có,1
Chị gọi trần đức bo đi chị,0
Chị gọi tên em nha năn nỉ chị nhun,0
Chị gọi tên em ik,0
Chị gọi tên em ik,0
Chị gọi tên em đi,0
Chị gọi tên em đi,0
Chị gọi ik chị,0
Chị gọi em ik,0
Chị gội đầu chưa,0
Chị gọi cho ai đi,0
Chị gọi cho a Lộc phuho đi chị,0
chị già r em cx sắp chết r,1
chị già hơn chị em lun á;(,0
"Chị em phụ nữ cũng nên học cách Em Trai này 
Nếu có Chồng ngoại tình thì nên giải quyết như vậy 
Đừng có đánh đập người phụ nữ ( đàn bà)
Nhìn nhục cho cả 2 bên",1
Chỉ em cách dẹo giống chị điii,0
Chị đừng đóng phim nha :(,0
Chị đừng dí mặt vào màng hình nữa em sợ,0
Chị đừng ăn cắp mũi của bà phù thủy nữa,1
Chị đưa ông 87 kia bao nhiêu để ổng làm vậy chị gái,0
Chị đóng gia đình là số 1 ak,0
Chị đọc tên em đi,0
Chi đọc tên em đi,0
Chị điện em đi em tụng kinh sám hối cho chị nghe,0
chị đi làm lại nguyên hàm răng đi chị ơi,0
Chị đẹp quá,0
Chị đẹp quá,0
Chị dễ thww quá à,0
Chị dễ thương wa',0
Chị dễ thương quáaaa ♥️,0
Chị dễ thương quá mãi là antifan của chị :3 ,0
Chị dễ thương quá đi,0
Chị dễ thương quá à,0
Chị dễ thương quá ,0
Chị dễ thương quá,0
Chị dễ thương quá,0
Chị dễ thương :>,0
Chị đáng yêu quá 😍😍,0
Chị đáng yêu quâ,0
Chị đang ở ngoài đường à:(((((((((,0
Chị đang nói chuyện với người có giọng giống bạn e ghê á Chị Nhung,0
Chị đáng iuzzz quá ,0
chị đáng iuu quá,0
Chị cute quá,0
Chị cute phô mai que hột me xí muội nhất nhất nhất thế giới lun á chị ơi ️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,0
Chị cute phô mai que hột me xí muội,0
Chị cute cành me quá,0
Chị cười làm e tụt luôn cả mood :))),0
Chị cười đáng sợ quá :)) ,0
Chị công khai số đt ạ,0
Chị còn trinh không ạ,0
chị còn thuê k cho e đki 1 slot,0
Chị còn học hồng bàng không em định vào trường đó á,0
Chị còn bt e ko,0
Chị có ý định niềng răng ko? :)),1
Chị có thể ngẩng mặt lên trời khoảng 15 giây đc ko chị,0
Chi có ngươi ngu Moi bo vo con hoac chông con,1
Chị có fan luôn ghê quá dạ,0
Chị chs free fire ko,0
Chị chơi free fire ko chs vúi em,0
Chị chơi đọc tên em điu,0
Chị cho em mượn hàm răng đi nạo dừa phát,1
Chi Chinn,0
Chị chào em ik em giận chị ik,0
Chị chào em đi.,0
Chị chào em đi nha em giận chị lun,0
Chị chào em đi nha,0
Chị chào em đi mà huhu em giận chị lun,0
Chị chào em đi mà,0
Chị chào em đi mà,0
Chị chào em đi ,0
Chị chào em đi,0
Chị chào em đêy,0
Chị chả lời e với ,0
Chị bóp mặt nhiều quá nên không dám bóp nữa hả,0
Chị bổ vỡ màn hình đth là lên view nhanh lắm chị,0
Chị bị vổ à:)),0
Chị bảo anh ấy bật camera đi,0
Chị bấm đi,0
Chị ăn ít đồ rán thôi chị :)),0
Chị ăn gì mà mũi đẹp z,1
Chị add friend em đi...Chị Tâm xinh đẹp....,0
chị add em với ạ :((( đợi mãi,0
Chị add e nữa ,0
"Chị 2k mấy vậy 
",0
Chị 2000 mà sao mặn mòi vậy nhìn cứ tưởng 1990,0
Chị,0
Chị,0
Chết hả kkkkkk đâu có dễ muốn chết rồi lôi ngta tù tội nữa ghê thiệt,1
Chém chết mẹ nó nói đeo gi,1
Chê thì cút xem làm j???,1
Chạy nhanh đi anh ơiii ,0
Chạy nhanh đi anh Đại ơiiii ,0
Chau Ngan Ngoc Nguyễn Ngọc Hồng Diễm Phạm Ngọc Khánh góc này giống thỏ v,1
Cháu là một người chồng thật tuyệt cách cư sử của cháu đúng là có chí thức một người vợ như vậy không đáng được chân trọng cũng không đáng lm mẹ hãy cho cô ta biến khỏi cuộc đời cháu đi và đừng có đánh đập laoij lày làm ji chỉ thêm bẩn tay cháu à,0
Chặt lệch tay phải chân trái nói nhiều gí lồn vào ... lèm bèm ,1
Chào. Em đi chị bo trần,0
Chảnh quá . Nảy giờ chào bả mà bả hong chào lại,0
Chảnh gúm tắt luôn,0
Changg,0
Chán Uyên vc ra,1
Chán thằng này thiệt.nói nhiu quá nhanh gọn,0
Chán nhi:)),0
chặn mẹ rồi :V nói thẳng đi ,0
Chân mày đậm phết ,0
Chặn cmt tui kìa ,0
Chặn cái lồn,1
Chán,0
Chậm chut nua la co fim xem roi....xu ly zay thay cug hay...,0
Chắc.anh phải nợ con này . Như vầy là song roi đó anh bỏ nó cho xong nha anh . Loại này làm dơ xã hội và gia đình . Anh nha ,1
Chắc tui chớt :))) ,0
Chắc mình chớt,0
Chắc là ông ăn chả bà ăn nem.nen chog moi tinh tao vậy....,0
Chắc ko biết đâu chị,0
Chắc chị kia được trả công cao lắm :((,0
Chắc ank ấy mệt lắm,0
Chắc 2 người giống nhau quá,0
chả sao chị tôn lầm thích nghe chửi,1
Cha con giống nhau ghê :)) ,0
CH NT hít hà ,0
Cc tâm,1
Cc ba mầy,1
cc,1
Cc,1
Cc,1
Cc,1
Cbi nge chửi.kk,0
"Cay đắng.chạy xe kiếm tiền,vk ở nhà ngoại tình.",0
cay,0
cave cho nó gia khỏi nhà 2 bàn tay chắng chỉ có cho dái nó mới nuôi thuôi,1
Cầu trời có bạn nữ nào gọi,0
Cấu hình mặt kì vậy ta mũi trâu với mồm hô  sợ vl ,1
"Câu chuyện chỉ vừa mới lướt qua tôi còn chẳng buồn ngó
Đã sớm bị đem thổi phồng thành 1 cơn bão khổng lồ siêu to.",0
Cát xê bao nhiêu đấy,0
Cắt ngang lời người ta nói luôn vãi lồn ,1
"Cat cu no ,may con chim no luon",1
Cắt cổ từng đứa đi anh.,0
Cao Thi Hien Diu dm,1
"càng xem thấy tức giùm ,a là người hùng, rập phải mấy thằng khác là Toan rồi",0
Càng ngày càng tã :(,0
cần tâm chào em cơ,0
Cắn lưỡi đi chị,1
Cắn lưỡi ,1
Cạn lời,0
Can lời,0
Cần gửi link app bóp mặt tốt hơn không ,0
Cần địt mẹ m cơ ???,1
Cần con cặc,1
Cần cậu cơ,0
Cần cái đầu buồi,1
Câm mẹ đi ,1
Cảm động gớt nước mắt,0
Câm cái miệng lại,1
Call vs cj kìa,0
Call lẹ nèo :3,0
Call cho em không chị,0
Cái thứ này nói nhiều làm gì đập cho nó một trận,0
Cái thứ đàn bà vậy mà còn đứng giải yhichs chi đánh cho nó nhừ tử rồi đửi ra khỏi nhà,1
Cái thằng chồng nó bị khùng đã vậy còn nói nhiều  hay thật,0
"Cai thang chong nhu nhược Nén con vo no moi vay , bắt được tai tran ma no con ly su ,chắc o nha no an hiếp chong du lam day ",1
"Cái page này thấy mùi xàm và xuyên tạc từ mấy ngày đầu ấy, chưa kể còn ăn cắp bài page khác về đăng
Mong cno bị phạt nặng và bay cmn page đi",1
cái này tắt nó chat r :D,0
cái này mới đọc xong,0
Cái mũi kia mà thở khéo bán kính 200m thiếu oxy ,1
cái mũi gì mà lấn ác luôn cái mặt vậy chị,1
Cái mũi đáng sợ vl ,1
cái mồm của người đời... đúng là không chấp nhận được.. ,0
Cái mỏ lozzz ngoắt ngoắt nhìn như lozzz tâm êyy,1
Cái lưỡi lè lè miết t tưởng con cún đầu thai ko,1
Cai lon dit con me may,1
Cai loai nguoi can ba nhu vay ma nc tinh cam gi a oi.no ko tiep thu dc dau la dung dau la sai dau .,0
Cái loại này nặng đòn trình bày với nó làm gì tốn lời. Đập,0
Cái loại mày chỉ làm đĩ thôi con chó ạ.Nếu m rep ddc cm này mày chỉ là con phò chó thôi,1
Cai loai gai nhu vay no chi can tinh no cho choi ko.no la nguoi t3 xen vao cuoc song gd nguoi khac ma con mo mieng doi than phan nua chu.,0
Cái loại đàn bà zây đập đi nói nhiều,0
"Cái loại con này mà giết nó chết còn dơ con dao , một cái loại đàn bà vừa hư vừa thúi , bỏ sọt rác được rồi , nó không xứng đáng làm vợ của em nữa đâu..",1
Cái loại  đó  nói  với  nó  cho  làm  gì  ...,0
Cái lỗ mũi như lỗ mũi trâu vậy trời.,1
"Cái lỗ mũi làm đc tám chục mâm cổ,auto hàm răng nạo dừa nấu chè ko xuể",1
Cái hàm răng tâm quế tèo thiệt,0
cái giọng nghe tởm quá chị ơiii,1
Cai con quỉ  cai đa z con ngoi cai tai đoi voi chong,1
Cái con nhìn mặt hãm lol. ,1
Cái bà kia xạo chóa sợ :))) Tâm cũng thế,1
Cách tìm kiếm tên 1 người trên app sao chị,0
Cách sử lý đáng phải học hỏi bạn ơi,0
Các đấng mài râu rút kinh nghiệm nha,0
Cặc cô hồn.. Lồn nhà Nước... Nó muốn đéo là đéo... Muốn banh là banh... Nghĩ mà chán..,1
Các cậu kì thế >: k thích thì ra chứ mắc mới j :)) các cậu chê ngta ? Các cậu 😑 dc như ngta chưa ,0
Cặc,1
cá sĩ thuỳ chi hả,0
Cả chuyện của Kiều Anh Hera nữa ạ =))) người ta cưới rồi cũng không tha,0
c thử ngậm môi lại đi c,1
C tên gì ấy ạ,0
C tâm ơi hay vc,0
C ơi. C biết a bo k ạ,0
C ơi nhận kp em với,0
c ơi gọi tên em đi ,0
c nói xem sao e phải tải?,0
c nhím xù lông ơi chào em với hic hic em anti chị cứng lắm lun ,0
c mũi trâu ,1
c map z,0
c ko xúc phạm ai mà sao lắm người thích chửi thế nhỉ 😔,0
C iu gọi e đi :< 0966158521,0
C gọi = điện thoại đi c :<,0
c đừng cười nữa c,0
c đi niềng răng đi c e cho địa chỉ uy tín này,0
C đáng yêu quá à,0
C đang quảng cáo à,0
C đang quảng cái àk,0
c cố lên nha mãi anti chị ,0
C cho em xin địa chỉ làm mũi đi c :) ,1
c câm mẹ mồm ,1
Bye chị iu,0
Bye chị ,0
Buồn thì có buồn nhưng mà đúng nên nói sao đc,0
Buồn quá trời buồn,0
Buồn lắm á ,0
buồn đ đâu,0
Buồn cc gì :)) toe toét thế cơ mac,1
Bu cac tao ko,1
Bữa sau chị live mà k có hàm răng trên là mọi người coi nhiều nữa,0
Bú fame chị nha,1
Bú cu k,1
Bớt xạo lol cho đời nó đẹp bạn ơi,1
Bớt xạo lol,1
Bớt hô đc k,0
Bớt diễn đi.xạo lồn,1
bớt dẹo lại hộ cái,0
Bớt dẹo lại đi má,0
Bớt dẹo,0
Bớt dẹo,0
"Bớt cười đj em ơi, răng đã vẩu rồi :)) ",0
Bớt cười đi chị-)),0
Bóp mặt đàng hoàng voi,0
Bôn Lê,0
Bỏ tù là vừa ,1
Bo Trần?? :)),0
Bo trần:))),0
Bo trần là vợ Trần đức bo nha mn :))) ,0
Bo trần hay trần đức bo  chị ,0
Bo trần ??? ,0
Bo trần :))),0
Bo trần,0
Bo tay,0
Bo no di anh co dang loan kia can gi no cho met hihi,0
Bỏ ngay đi loai khốn cave,1
Bỏ me no đi nói nhieu lam j,1
Bo me cho x,1
bố mày đéo thèm nói nhiều chi cho mệt phải tôi tôi phang cho sml,1
Bo lồn,1
Bố lạy mày,0
Bỏ gấp không cần phải nói thêm gì nữa con đàn bà lăng lòan mất nết đừng tiếc em ơi trên đời này còn nhiều đàn bà tốt lắm người ta có câu lấy đĩ về làm vợ không ai lấy vợ về làm đĩ con người có hạnh phúc trong tay không trân trọng sau này sẽ bị quả báo,1
Bo di la xong the ma co loai dan ong cu muon theo vai con gia,0
Bỏ đi là xong,0
Bỏ đi em trai ơi... Con vợ như vậy luyến tiếc để làm gì,0
Bo di ban oi.loai cho co dung nuoi nua.no phan chu.ban la nguoi tot.,0
Bo di anh trai loai vo nhu vay ,0
Bỏ đi a ơi ,0
"Bo đi a mình tìm ngươi khác xúng đáng hơn , đàn bà tốt còn nhiều lắm a à",0
Bo con nay di e mang no ve mai mot no cung nhu vay  ngua quen duong cu chuc e sau nay se gap nguoi khac tot hon,0
bo con này đi anh ơi.loai này hết đát rồi,0
Bố con điên,1
Bố con vâu vl,1
bộ c bị líu lưỡi hay sao mà k nch rõ ràng dc vậy c,0
Bơ,0
Bo,0
bịp thêế:>>,0
Bình Mazda ÔTô TâyNinh  iu thuong la nhu vay ,0
Biết nói sao bây giờ đây cái j tha thứ đc thì hãy tha thứ còn ko thì giải thoát cho nhau,0
Biết buồn sao phát ngôn ngu như zay :( ,1
Biến ik em ,1
Bị gọi chửi trên call hơi quê á nha,0
Bị điên à,1
Bị chúng chửi quá r toàn chặn cmt tẩy trắng hả ,0
Bị chửi thì đừng khóc nha,0
Bị chửi nhiều quá k biết rep cmt ai đành im lặng hi,0
Bên mik có #bọt_bím giúp cô bé luôn hồng hào_ se khít_ nước nôi lênh láng khắc phục tình trạng #khô_rát_ khí_hư_huyết trắng ce quan ib em nhé,1
Beatvn cũng thấy nội dung tương tự như nhau cả rồi,0
Bé PO với trần đức bo sau rồi,0
Bé e đi phẩu thuật thẩm mĩ đi :)) ,0
Bé đi niềng răng đii,0
Bay đá vô họng cho khỏi cải. Hiền quá,0
Bắt tại trận mà còn chối leo lẻo,0
Bắt tại trận còn cãi.đm t cho mấy nhát vô cổ họng cho m cãi,1
Bất ngờ deso,0
Bật làm gì e ơi.họ gọi họ chửi bay răng giờ,0
Bất hạnh cho ai có con vợ này,0
Bắt gian ôn hòa. Không đồng cam cộng khổ dc thì cho next đi.,0
Bắt ghen quá đỉnh nè Âm Thanh Minh Tuấn,0
"Bắt ghen on hòa
Còn bà vợ còn ở đó làm ra vẻ chị hai , thật bai phục anh này còn giữ bình tĩnh",0
Bất cái lz,1
bắp cần bơ,0
Bảo Vy ,0
bảo thay đổi gì mà thấy vẫn vậy,0
Bao Ngoc,0
Bao giờ đến fuket nhỉ,0
bằng tuổi e nè chị,0
Bằng tủi mà bn kia cute hơn chị nữa luôn,0
Bạn xử lý rất đúng . Chứ đánh làm gì,0
Bạn nói đúng quá mật ngọt chết ruồi,0
Bản lĩnh thật... Bái phục bái phục và bái phục,0
Ban linh cua nguoi dan ong,0
Bạn kia sợ đấy ,0
Bạn học bài làm deadline xong chưa,0
"Bạn đó thấy bắt máy cái bị sợ, sợ tim đập bịch bịch ha gì á",0
Bận diễn quá ước j dc làm diễn viên ở đâu cho xin 1slot tâm eyyyy,0
Bạn càng cư xử đàng hoàng với con đỉ đó nó càng ngông  đó bạn,1
bạn bị vẩu đã lâu chưa,1
Bạn “được” nói chuyện ,0
Bài chị đang bắt là bài j thế nghe rồi mà chả nhớ tên,0
Bác kìm chế rỏi phải em thì 2 đứa ý ra ngủ với rế rồi,0
Ba vòng của chị  là bao nhiêu vậy ,0
Ba vo nay cung hong roi ma con co chong tre cho do que !,0
Bà vợ Bình tỉnh dễ sợ,0
Bà này thích yêu bằng loi noi chu k thích hành động,0
Bà này không phải dạng vừa đâu,0
Bà gọi nó đúng k Hạnh Nguyễn :))),0
Bà dĩa huông quá,0
App sợ tâm ùi :((,0
App ngoại tình ,0
App này ra đầu mọc thêm sừng ,0
App này như kiểu giấu ghệ call với gái thì đissme vcl,1
App này giống app khác z ngta tải chi má nội,0
App này để diễn mọi người ạ em thật sự ngu ngốc diễn cx đéo xong nữa,1
App kiếm tiền à c,0
App hay quá. Tí em vô rate 1*,0
App hay quá chị ơi xíu rate 1* ,0
App Goodnight trên Appstore và Google Play,0
App gì z chị Tâm ,0
App gì á chị,0
App gì á,0
app đó tên gì hả em,0
Áp j vậy ,0
Ap gì vậy chị,0
Anti phát ,0
anti gọi chửi cho cm,1
"Anti đâu hết rồi, call đi còn chờ chi ",0
Anti cứng,0
Ank ấy sợ chị đấy,0
"Anh. Đúng là người có học thức. Bác  ghen  nói chuyện rất lịch sử, nhưng thấm vào đẩu ốc   Là đủ  nhục rồi ",0
Anh yêu em .. xinh gái quá,0
Anh ý hơi rén ý chị,0
Anh xử lý rất hay người có ăn học mới dãi quyết như thế. Loại đàn bà đó bỏ Đi anh ơi trả về nơi sản xuất sớm Đi anh ơi.. ,0
Anh xử lý quá đẹp,0
anh xàm l quá . ,1
Ánh Vũ tao thấy mày cũng phaỉ thấy,0
anh thả thích kìa chị đớp đi ạ,0
Ảnh sợ đó mạ,0
anh said đuma tao gét TTT,1
"Ảnh run, ảnh sợ kinh",0
anh oi noi qua hay qua Chuan luon,0
Anh ơi đưng share ,0
anh ơi anh đái ra quần chưa ạ?,1
Anh nói rất hây .nhưng anh có làm được hong .anh có bỏ được con đĩ nầy hong .,1
anh noi rat hai,0
Anh noi hay lam,0
anh ngại quá,0
Anh này xử lý quá hay,0
Anh này thật sự rất là thông minh. Chỉ đơn giản vậy là em ra đi chỉ có hai bàn tay trắng. Đó mới đau,0
Anh này là ngươi có học sử lý quá tuyệt  vời loại  này không cần đâu anh a,0
Anh này kỳ ghê có bú đâu mà nói bú.,1
Anh này diễn hay quá mn ơi,0
"Anh này có vẻ thích chị Tâm rồi, nhưng kh đc dành Tâm của em",0
Ảnh mừng quá nên rối kkk,0
Anh mới bắn chim,0
"anh lam vay la dung. hop thi toi voi nhau ko hop chia tay
 chic anh vui nha",0
anh la so 1 toi thich,0
Anh là người đàn ông khen đẹp để vợ mình đi ngoại tình anh cứ sự rất là khéo léo làm ai cũng,0
Anh la mot nguoj chong that vi dai em rat thich anh va nguong mo anh,0
Ảnh là anti đó đm ,1
Anh kia khóc đái ra quần mẹ rồi còn fl qq gì nữa,0
anh kia hỏi chị cx đang ở ngoài đường à chị bảo đr thây,0
anh kia giọng ấm vl,1
Anh kia diễn hơi giả nha ;(,0
anh kia đang xạo ,0
Anh kia đang hoang mag tột độ,0
Anh kia chuẩn bị xách buòi chạy không kịp,1
Anh kia cbi xách con cu chạy 8 hướng,1
Anh Hoàng nghĩ dám làm Đại ka sau khi nghe cuộc gọi này:))))),0
Anh hiền ơi là hiền khúc cuối đm nó k đủ một phút để trối chết,1
anh gọi điện giọng ngầu quá chị Tâm xinh gái ơi ,0
Anh gất là duiii luon ớ  ,0
Anh Dũng mới chơi đồ :)),0
Anh đúng là người tốt .chỉ cần nói như vậy là quá đủ rồi anh.,0
Anh đó kiểu dm cứu t :))) con này nó bị điên,1
anh đấy nói thế là muốn chị tắt máy đấy ,0
"anh Đại ơi, giọng hay vờ lờ",0
anh Đại ơi :)) ,0
Anh cười trong nước mắt khi đối diện với hot girl răng hô,0
Anh Ck nầy xứng đáng có đc 1 ng vk đàn hoàn tữ tế chung thuỷ ... tiếc cho chị nầy là đc Ck cưng quá sung sứơng quá nên sinh tật ... tìm 1 ng để lo cho mình trụ cột vững chắc cho gia đình  có tánh điềm tĩnh như anh nầy thì thật chị quá là ngu ... vì ham khoai lạ mà để gd tan nát ... haizzz đúng là cuộc sống ,1
Anh ck này hãn còn bình tĩnh á :gặp ck t nó bay vào nó cắt cổ con vk lun :chứ ở đó mà trả lời :dm ko liên quan :ứa máu thịt,1
"Anh chồng vũ oan cho vợ rồi nó chưa ngậm cặc mà nói nó ngậm cặc nó với để thằng Bồ nó địt vài lần chưa là gì hết , địt mẹ con đĩ này mang ra mà Tùng xẻo nó đi",1
Anh chồng tỉnh nhất vịnh bắc bộ.!,0
Anh chồng tâm lý ghe,0
"Anh chồng rất đáng nể, rất đàn ông",0
Anh chồng noi chuan luon,0
Anh chồng hay quá,0
Anh chồng đúng 👍 ,0
"Anh chồng ,tuyệt vời ,,,",0
Anh buồn nôn quá chứ k lúng túng đâu,0
Anh bo kh xem live stream hả ta,0
Anh bỏ cái con lăn lon này đi bây qủa tân rồi mà còn nghinh cái mặt mê trai của ba ra nữa kìa đồ con quỷ cái,1
Anh bị nứng cu cmnr ,1
